,train,valid
technical_20,0.016445139012247006,0.005467874985514757
technical_21,0.011396515861823017,0.0013480097652174084
technical_22,0.0036977817798353914,0.0009693566147872425
technical_24,0.004069188810699589,0.00011061843638271606
technical_25,0.004139273276748971,6.273537638621397e-05
technical_27,0.014028992206781554,0.004032575250945562
technical_28,0.002410151255144033,0.00010210641390853909
technical_29,0.004085876021164021,0.0008504998343584655
technical_3,0.0026435885275720153,0.00016586696870349792
technical_30,0.015613943384308252,0.0031222305453841737
technical_31,0.0055587861625514415,0.00022292784055586432
technical_32,0.004336942328703705,7.281911915406377e-05
technical_33,0.0036880466707818935,-3.565144726152263e-05
technical_34,0.0012223724691358027,1.3783508024691357e-05
technical_35,0.012198437649568877,0.0035527849810135744
technical_36,0.009129207346707822,0.0023260820612616773
technical_37,0.0037893015412747404,5.861964753296593e-05
technical_38,0.004436305975308641,1.591656621099778e-05
technical_39,0.0025959410390946503,0.00012288480930456794
technical_40,0.012352620280570258,0.0025003422577045717
technical_41,0.003817779155349794,-0.00023589151619537042
technical_42,0.0022287135082304527,0.00018847573543209878
technical_43,0.010538183653390166,0.0006607994234047913
technical_44,0.0034377938625514393,-1.898291097469136e-05
technical_5,0.0047774248532235965,4.10337150021556e-05
technical_6,0.009080397721781307,0.00011191305950229267
technical_7,0.011346856040123466,0.005282518128776748
technical_9,0.000525674135802469,-2.9099346697530823e-06
znull,0.0009896985185185185,9.812113485864199e-05
