,train,valid
technical_28,0.0029158633641975314,0.00013153199255298349
technical_29,0.0037949749691358016,0.0007285787502796297
technical_3,0.002857559754115227,-3.253113442757202e-05
technical_30,0.01541455404645183,0.0031239335240939034
technical_31,0.005244256126543212,0.00019453613680864203
technical_32,0.004766668573486184,0.0003238059907749804
technical_33,0.004382822271604938,-0.00010864866648302474
technical_34,0.000990368086419753,-5.924426234567896e-06
technical_35,0.012273654647437782,0.003761049630134816
technical_36,0.009027106198559674,0.0023991887171147122
technical_37,0.003840882438271606,0.00027119254611901824
technical_38,0.0037179527726337435,0.00025051092433127576
technical_39,0.00279223913580247,5.1933921434156344e-05
technical_40,0.011931314261243386,0.00227279793322564
technical_41,0.004318777917695474,-0.00015272521523261313
technical_42,0.0016721439300411529,2.0511332866255136e-05
technical_43,0.009212557620027434,0.0012361224843623797
technical_44,0.0037244714176954737,-0.00017475275933144033
technical_5,0.004139921742798356,0.0002470004122443415
technical_6,0.009232680612888141,0.0005481808830848945
technical_7,0.011144679565843618,0.005423218784139791
technical_9,0.0005146828086419754,2.3038349582304504e-06
znull,0.0008904035185185184,2.8756357407407405e-05
